Id,Zipcode,Average Income,Date,Time,NatureCode,Hour
120438275,2124,34556,20120716,16:22,ALARMI,16
120438554,2126,33468,20120716,18:07,CHOKE ,18
120438635,2128,31671,20120716,18:42,ALARMI,18
120438701,2128,31671,20120716,19:12,EDP2  ,19
120438977,2132,63549,20120716,21:27,UNCONS,21
120439124,2119,29044,20120716,22:50,EDP2  ,22
120439209,2215,47086,20120717,0:25,UNK   ,0
120439379,2118,76958,20120717,2:11,REQP  ,2
120439386,2124,34556,20120717,2:19,REQP  ,2
120439987,2120,28454,20120717,7:40,INJOFF,7
120439711,2136,40753,20120717,8:21,IVPER ,8
120439768,2119,29044,20120717,8:45,INJOFF,8
120440125,2124,34556,20120717,11:44,REQP  ,11
120440132,2127,51319,20120717,11:46,EDP2  ,11
120440203,2136,40753,20120717,12:40,EDP2  ,12
120440551,2126,33468,20120717,15:11,IVPER ,15
120442037,2125,33654,20120717,17:30,INVEST,17
120440959,2125,33654,20120717,18:14,CARST ,18
120440989,2125,33654,20120717,18:32,UNCONS,18
120441348,2120,28454,20120717,21:05,IVPER ,21
120441442,2128,31671,20120717,21:55,UNCONS,21
120441492,2129,88373,20120717,22:18,UNCONS,22
120441508,2126,33468,20120717,22:34,PKNIFE,22
120441542,2125,33654,20120717,22:55,IVPER ,22
120441790,2125,33654,20120718,2:14,IVPER ,2
120441837,2127,51319,20120718,3:00,IVPER ,3
120441904,2135,41090,20120718,5:46,REQFP ,5
120442309,2136,40753,20120718,9:00,INJOFF,9
120442446,2132,63549,20120718,11:35,REQP  ,11
120442721,2118,76958,20120718,13:40,OVRDOS,13
120443002,2116,248469,20120718,16:05,IVPER ,16
120443097,2114,131324,20120718,16:32,MSNCOM,16
120443801,2128,31671,20120718,23:01,ALARMI,23
120443822,2127,51319,20120718,23:18,OVRDOS,23
120443901,2127,51319,20120719,0:17,STAB  ,0
120444010,2125,33654,20120719,1:22,UNCONS,1
120444449,2126,33468,20120719,9:11,CARST ,9
120444612,2128,31671,20120719,10:15,INJOFF,10
120444794,2210,122063,20120719,11:38,EDP2  ,11
120445769,2132,63549,20120719,16:30,INJOFF,16
120445530,2135,41090,20120719,17:10,CARST ,17
120445600,2124,34556,20120719,17:45,SEXOFF,17
120445622,2122,35637,20120719,18:01,IVPER ,18
120445980,2125,33654,20120719,20:31,UNCONS,20
120446053,2131,44964,20120719,21:14,UNK   ,21
120446106,2125,33654,20120719,21:35,EDP2  ,21
120446061,2116,248469,20120719,22:00,CARST ,22
120446145,2114,131324,20120719,22:00,IVPER ,22
120446185,2115,81842,20120719,22:23,MVPED1,22
120446210,2124,34556,20120719,22:35,REQP  ,22
120446297,2118,76958,20120719,23:37,CARST ,23
120446324,2128,31671,20120720,0:01,IVPER ,0
120446492,2124,34556,20120720,1:25,CARST ,1
120446622,2130,53882,20120720,2:43,MVPED1,2
120446682,2116,248469,20120720,3:40,REQEP ,3
120446715,2116,248469,20120720,4:29,INJOFF,4
120448111,2127,51319,20120720,5:50,EDP2  ,5
120447484,2136,40753,20120720,9:00,MISC  ,9
120447066,2126,33468,20120720,10:00,CARST ,10
120447164,2125,33654,20120720,10:45,IVPER ,10
120447333,2124,34556,20120720,12:00,INVEST,12
120447370,2127,51319,20120720,12:21,IVPER ,12
120447450,2111,167960,20120720,13:00,EDP2  ,13
120447511,2132,63549,20120720,13:36,IVPER ,13
120447664,2122,35637,20120720,14:19,EDP2  ,14
120447958,2199,311283,20120720,16:45,IVPER ,16
120447962,2126,33468,20120720,16:50,TRAUMA,16
120454579,2132,63549,20120720,17:37,INJOFF,17
120448289,2128,31671,20120720,19:14,UNCONS,19
120448536,2130,53882,20120720,21:18,CARST ,21
120448576,2131,44964,20120720,21:42,NIDV  ,21
120448748,2128,31671,20120720,23:05,IVPER ,23
120449131,2125,33654,20120721,1:20,IVPER ,1
120449091,2122,35637,20120721,1:55,IVPER ,1
120449146,2128,31671,20120721,2:23,UNCONS,2
120449365,2108,429103,20120721,3:29,INJOFF,3
120449324,2122,35637,20120721,3:30,INJOFF,3
120449254,2127,51319,20120721,3:30,IVPER ,3
120449840,2136,40753,20120721,13:11,UNK   ,13
120450020,2126,33468,20120721,14:38,EDP2  ,14
120450525,2126,33468,20120721,19:32,EDP2  ,19
120450771,2128,31671,20120721,21:30,UNK   ,21
120450776,2130,53882,20120721,21:35,EDP2  ,21
120450703,2116,248469,20120721,22:15,FIGHT ,22
120450882,2132,63549,20120721,22:22,UNCONS,22
120452192,2118,76958,20120722,2:45,REMOVE,2
120451586,2122,35637,20120722,6:43,UNCONS,6
120451603,2118,76958,20120722,7:22,REQP  ,7
120451677,2126,33468,20120722,8:58,IVPER ,8
120451771,2127,51319,20120722,10:10,REQP  ,10
120452221,2124,34556,20120722,14:00,REQEP ,14
120452181,2136,40753,20120722,14:27,TRAUMA,14
120452205,2130,53882,20120722,14:28,OVRDOS,14
120452617,2125,33654,20120722,19:03,CARST ,19
120452710,2115,81842,20120722,19:48,UNCONS,19
120454940,2131,44964,20120722,21:00,SDNDTH,21
120453038,2136,40753,20120722,22:59,UNCONS,22
120453357,2125,33654,20120723,1:00,CARST ,1
120453468,2125,33654,20120723,6:38,SDNDTH,6
120454855,2125,33654,20120723,7:17,EDP2  ,7
120453506,2129,88373,20120723,7:39,CARST ,7
120458609,2120,28454,20120723,8:45,INJOFF,8
120453633,2128,31671,20120723,8:55,UNK   ,8
120453772,2136,40753,20120723,10:15,UNK   ,10
120453800,2127,51319,20120723,10:23,EDP2  ,10
120453947,2135,41090,20120723,12:00,IVPER ,12
120454529,2135,41090,20120723,12:00,DOGRPT,12
120454072,2115,81842,20120723,12:55,IVPER ,12
120454111,2132,63549,20120723,13:00,UNK   ,13
120454105,2199,311283,20120723,14:00,EDP2  ,14
120454378,2122,35637,20120723,15:20,CARST ,15
120454629,2126,33468,20120723,17:28,DVIP  ,17
120454824,2135,41090,20120723,18:30,TRAUMA,18
120457176,2124,34556,20120723,20:00,IVPREM,20
120454988,2119,29044,20120723,20:07,UNK   ,20
120455077,2109,238741,20120723,20:57,IVPER ,20
120455619,2122,35637,20120723,23:45,INJOFF,23
120455599,2120,28454,20120724,2:12,INJOFF,2
120455581,2124,34556,20120724,2:45,REQP  ,2
120455688,2127,51319,20120724,6:15,IVPER ,6
120455665,2121,26412,20120724,6:25,CARST ,6
120456158,2127,51319,20120724,10:24,IVPER ,10
120456428,2122,35637,20120724,12:30,EDP2  ,12
120456392,2129,88373,20120724,12:37,REQP  ,12
120456843,2130,53882,20120724,15:49,IVPER ,15
120456860,2122,35637,20120724,15:50,REQEP ,15
120456973,2124,34556,20120724,16:38,CARST ,16
120457075,2116,248469,20120724,17:15,MVPED1,17
120457133,2127,51319,20120724,17:40,IVPER ,17
120457174,2119,29044,20120724,17:58,EDP2  ,17
120457244,2124,34556,20120724,18:32,CARST ,18
120457292,2128,31671,20120724,18:55,EDP2  ,18
120458168,2125,33654,20120724,20:00,SDNDTH,20
120457492,2128,31671,20120724,20:34,EDP2  ,20
120458889,2124,34556,20120725,7:29,INJOFF,7
120458514,2135,41090,20120725,10:20,UNCONS,10
120458890,2121,26412,20120725,11:30,UNK   ,11
120458980,2127,51319,20120725,13:49,DKDIST,13
120459502,2210,122063,20120725,14:48,INJRPT,14
120459247,2128,31671,20120725,15:23,REQEP ,15
120459379,2118,76958,20120725,16:15,REQP  ,16
120459524,2128,31671,20120725,17:32,DOGBIT,17
120460017,2132,63549,20120725,21:02,REQPE ,21
120460036,2126,33468,20120725,22:01,INVEST,22
120460588,2122,35637,20120726,0:03,INJOFF,0
120460443,2119,29044,20120726,1:49,OVRDOS,1
120460648,2124,34556,20120726,7:12,CARST ,7
120460650,2128,31671,20120726,7:18,IVPER ,7
120460663,2121,26412,20120726,7:38,REQP  ,7
120461721,2129,88373,20120726,16:35,REQEP ,16
120462083,2128,31671,20120726,19:18,EDP2  ,19
120462161,2118,76958,20120726,19:49,EDP2  ,19
120462198,2116,248469,20120726,20:00,CARST ,20
120462375,2215,47086,20120726,21:22,JUMPER,21
120462438,2124,34556,20120726,21:58,REQP  ,21
120462928,2124,34556,20120726,22:21,INJOFF,22
120462645,2124,34556,20120726,22:21,INJOFF,22
120462512,2119,29044,20120726,22:49,IVPER ,22
120462511,2124,34556,20120726,22:50,INJOFF,22
120462646,2118,76958,20120727,0:26,UNCONS,0
120462745,2128,31671,20120727,1:35,UNCONS,1
120462854,2124,34556,20120727,2:00,INJOFF,2
120462932,2125,33654,20120727,2:15,INJOFF,2
120486691,2132,63549,20120727,6:30,MISC  ,6
120463039,2125,33654,20120727,8:00,CARST ,8
120463052,2127,51319,20120727,8:03,IVPER ,8
120464617,2130,53882,20120727,8:26,MVPED1,8
120463451,2127,51319,20120727,11:28,IVPER ,11
120463491,2132,63549,20120727,11:42,IVPER ,11
120463624,2136,40753,20120727,13:00,IVPER ,13
120463849,2130,53882,20120727,14:25,SDNDTH,14
120466032,2127,51319,20120727,15:00,CARST ,15
120464048,2119,29044,20120727,16:14,EDP2  ,16
120464092,2128,31671,20120727,16:30,REQP  ,16
120464114,2122,35637,20120727,16:41,IVPER ,16
120464194,2116,248469,20120727,17:12,SSTOP ,17
120464266,2134,34374,20120727,17:50,UNCONS,17
120464556,2128,31671,20120727,20:00,CARST ,20
120464773,2125,33654,20120727,21:30,UNK   ,21
120464805,2111,167960,20120727,21:51,UNK   ,21
120464949,2124,34556,20120727,23:20,BEIP  ,23
120465406,2126,33468,20120728,2:20,ARREST,2
120467765,2134,34374,20120728,5:00,EDP2  ,5
120465608,2129,88373,20120728,5:09,EDP2  ,5
120465711,2124,34556,20120728,8:00,EDP2  ,8
120465839,2121,26412,20120728,9:43,UNK   ,9
120465873,2119,29044,20120728,9:57,UNCONS,9
120466234,2128,31671,20120728,12:45,IVPER ,12
120466225,2120,28454,20120728,13:24,REQEP ,13
120466334,2131,44964,20120728,14:32,EDP2  ,14
120466438,2125,33654,20120728,15:40,OVRDOS,15
120466834,2119,29044,20120728,19:12,REQP  ,19
120466893,2136,40753,20120728,19:44,IVPER ,19
120467366,2131,44964,20120729,0:21,DISTRB,0
120467449,2125,33654,20120729,1:09,IVPER ,1
120467990,2127,51319,20120729,10:11,EDP2  ,10
120468091,2121,26412,20120729,11:31,REQP  ,11
120468062,2210,122063,20120729,11:33,CARST ,11
120468552,2132,63549,20120729,16:34,CARST ,16
120468582,2124,34556,20120729,16:51,CARST ,16
120469006,2132,63549,20120729,20:20,UNCONS,20
120469098,2130,53882,20120729,21:19,OVRDOS,21
120469121,2116,248469,20120729,21:31,ALARMI,21
120470011,2135,41090,20120730,10:16,TRAUMA,10
120470064,2108,429103,20120730,10:40,IVPER ,10
120470187,2124,34556,20120730,11:32,IVPER ,11
120470435,2131,44964,20120730,13:31,IVPER ,13
120470790,2132,63549,20120730,16:29,OVRDOS,16
120470886,2122,35637,20120730,17:06,IVPER ,17
120471167,2131,44964,20120730,19:10,EDP2  ,19
120471310,2125,33654,20120730,20:38,IVPER ,20
120471962,2122,35637,20120731,4:20,INJOFF,4
120471946,2121,26412,20120731,4:52,CARST ,4
120471961,2122,35637,20120731,6:40,INJOFF,6
120472497,2130,53882,20120731,11:30,CHOKE ,11
120473005,2115,81842,20120731,15:00,DK    ,15
120473174,2131,44964,20120731,16:25,UNK   ,16
120473166,2108,429103,20120731,16:30,EDP2  ,16
120473089,2128,31671,20120731,18:05,CD19  ,18
120473544,2126,33468,20120731,19:19,IVPER ,19
120473509,2124,34556,20120731,19:30,NIDV  ,19
120474329,2136,40753,20120731,22:00,UNK   ,22
120473869,2115,81842,20120731,22:11,TRAUMA,22
120473930,2122,35637,20120731,23:17,IVPER ,23
120474114,2116,248469,20120801,0:45,IVPER ,0
120474513,2125,33654,20120801,9:05,OVRDOS,9
120474655,2115,81842,20120801,10:10,IVPER ,10
120475154,2120,28454,20120801,11:00,INJOFF,11
120477190,2132,63549,20120801,12:00,IVPER ,12
120475262,2125,33654,20120801,14:16,REQP  ,14
120475369,2136,40753,20120801,15:18,UNCONS,15
120475462,2131,44964,20120801,16:00,EDP2  ,16
120475576,2130,53882,20120801,17:10,CARST ,17
120475660,2124,34556,20120801,17:54,OVRDOS,17
120475753,2128,31671,20120801,18:33,MVPED1,18
120475873,2132,63549,20120801,19:29,IVPER ,19
120476153,2121,26412,20120801,21:44,EDP2  ,21
120476158,2125,33654,20120801,21:51,EDP2  ,21
120476268,2116,248469,20120801,23:00,IVPER ,23
120476355,2128,31671,20120802,0:08,EXHEM1,0
120477406,2118,76958,20120802,1:30,PKNIFE,1
120476580,2128,31671,20120802,3:00,INJOFF,3
120477226,2135,41090,20120802,12:00,CD9   ,12
120478643,2119,29044,20120802,12:00,MISC  ,12
120477461,2115,81842,20120802,13:10,UNK   ,13
120477529,2125,33654,20120802,13:52,ABIP  ,13
120477543,2127,51319,20120802,14:07,UNK   ,14
120477804,2131,44964,20120802,16:15,UNCONS,16
120478871,2131,44964,20120803,0:35,UNCONS,0
120479797,2124,34556,20120803,1:40,UNK   ,1
120481764,2124,34556,20120803,3:24,IVPER ,3
120479107,2115,81842,20120803,4:08,ALARMM,4
120479255,2121,26412,20120803,7:57,OVRDOS,7
120479234,2115,81842,20120803,8:11,CARST ,8
120479535,2115,81842,20120803,10:11,DOGBIT,10
120479540,2127,51319,20120803,10:45,REMOVE,10
120479726,2127,51319,20120803,11:47,EDP2  ,11
120479817,2136,40753,20120803,12:01,IVPER ,12
120479851,2128,31671,20120803,12:35,CARST ,12
120480129,2131,44964,20120803,14:45,EDP2  ,14
120480739,2128,31671,20120803,19:21,NIDV  ,19
120480774,2128,31671,20120803,19:35,EDP2  ,19
120478564,2127,51319,20120803,21:34,INVEST,21
120493626,2119,29044,20120803,23:50,INJOFF,23
120481431,2119,29044,20120803,23:50,INJOFF,23
120481547,2118,76958,20120804,1:37,REQEP ,1
120484748,2121,26412,20120804,2:50,INJOFF,2
120481861,2126,33468,20120804,5:26,IVPER ,5
120481940,2119,29044,20120804,7:42,IVPER ,7
120482021,2135,41090,20120804,8:34,IVPER ,8
120482038,2122,35637,20120804,8:40,CARST ,8
120482174,2127,51319,20120804,10:22,NIDV  ,10
120482410,2136,40753,20120804,12:40,CARST ,12
120482658,2136,40753,20120804,14:48,OVRDOS,14
120483374,2124,34556,20120804,21:30,ROBIP ,21
120483436,2121,26412,20120804,21:30,REQP  ,21
120483434,2121,26412,20120804,21:48,EDP2  ,21
120483863,2131,44964,20120805,1:12,TRAUMA,1
120483908,2115,81842,20120805,1:42,REQEP ,1
120484125,2127,51319,20120805,4:00,REQP  ,4
120485572,2127,51319,20120805,9:22,UNK   ,9
120484642,2119,29044,20120805,12:00,INJRPT,12
120484658,2125,33654,20120805,12:43,UNCONS,12
120484832,2124,34556,20120805,14:30,UNCONS,14
120484874,2129,88373,20120805,14:50,REQP  ,14
120485055,2132,63549,20120805,16:43,ALARMM,16
120485656,2124,34556,20120805,22:05,STAB  ,22
120486293,2121,26412,20120806,9:18,DISTRB,9
120486432,2127,51319,20120806,10:28,EDP2  ,10
120486595,2127,51319,20120806,11:52,UNCONS,11
120486661,2119,29044,20120806,12:24,INJOFF,12
120486859,2115,81842,20120806,14:00,UNK   ,14
120487217,2127,51319,20120806,15:00,INJOFF,15
120487103,2126,33468,20120806,16:07,UNK   ,16
120487496,2130,53882,20120806,18:38,EDP2  ,18
120487594,2128,31671,20120806,19:29,CARST ,19
120487735,2127,51319,20120806,20:30,IVPER ,20
120487731,2115,81842,20120806,20:37,CARST ,20
120487770,2124,34556,20120806,20:51,EDP2  ,20
120488022,2126,33468,20120806,22:46,REQPE ,22
120489113,2118,76958,20120807,12:38,REQP  ,12
120489129,2124,34556,20120807,12:55,INVCHD,12
120489261,2122,35637,20120807,14:00,REQEP ,14
120489714,2131,44964,20120807,18:02,IVPER ,18
120490440,2124,34556,20120807,19:04,IVPER ,19
120490053,2132,63549,20120807,20:55,EDP2  ,20
120490080,2130,53882,20120807,21:00,EDP2  ,21
120490113,2116,248469,20120807,21:12,MVPED2,21
120490146,2124,34556,20120807,21:28,REQEP ,21
120490230,2135,41090,20120807,22:15,TRAUMA,22
120490237,2127,51319,20120807,22:30,OVRDOS,22
120490620,2120,28454,20120808,3:19,INVEST,3
120490689,2118,76958,20120808,6:15,REQEP ,6
120492510,2210,122063,20120808,9:30,INJOFF,9
120491191,2119,29044,20120808,11:37,TRAUMA,11
120491417,2132,63549,20120808,13:16,DOGBIT,13
120491435,2116,248469,20120808,13:24,IVPER ,13
120491456,2215,47086,20120808,13:32,EDP2  ,13
120491493,2128,31671,20120808,13:50,EDP2  ,13
120491614,2126,33468,20120808,14:33,IVPER ,14
120491953,2134,34374,20120808,17:18,EDP2  ,17
120492308,2134,34374,20120808,17:18,INJOFF,17
120492576,2136,40753,20120808,18:48,INJOFF,18
120492383,2114,131324,20120808,20:20,IVPER ,20
120493212,2127,51319,20120809,8:18,REQP  ,8
120493412,2119,29044,20120809,10:00,DOGBIT,10
120493550,2118,76958,20120809,10:56,EDP2  ,10
120493579,2136,40753,20120809,11:39,UNCONS,11
120494157,2134,34374,20120809,15:48,MVPED2,15
120494171,2116,248469,20120809,15:55,EDP2  ,15
120494253,2116,248469,20120809,16:15,DK    ,16
120494179,2121,26412,20120809,16:23,UNK   ,16
120494327,2131,44964,20120809,17:00,CARST ,17
120494532,2125,33654,20120809,18:32,DVIP  ,18
120494612,2128,31671,20120809,19:05,REQEP ,19
120494650,2135,41090,20120809,19:45,IVPER ,19
120494756,2128,31671,20120809,20:12,REQEP ,20
120494868,2118,76958,20120809,21:07,REQEP ,21
120494905,2127,51319,20120809,21:29,OVRDOS,21
120494998,2119,29044,20120809,22:00,IVPER ,22
120495274,2125,33654,20120810,1:20,UNCONS,1
120495377,2115,81842,20120810,1:30,ABIP  ,1
120495225,2127,51319,20120810,1:40,CONFPR,1
120495457,2131,44964,20120810,4:30,INJOFF,4
120495704,2129,88373,20120810,8:54,BURN1 ,8
120497071,2127,51319,20120810,8:55,UNCONS,8
120495703,2127,51319,20120810,8:57,IVPER ,8
120495818,2130,53882,20120810,9:58,CARST ,9
120495859,2118,76958,20120810,10:22,IVPER ,10
120496653,2127,51319,20120810,16:00,EDP2  ,16
120496792,2114,131324,20120810,18:12,EDP2  ,18
120502367,2120,28454,20120810,23:00,DOGRPT,23
120497647,2116,248469,20120811,2:00,UNCONS,2
120497554,2124,34556,20120811,2:09,IVPER ,2
120497769,2110,340744,20120811,3:10,REQP  ,3
120497912,2128,31671,20120811,6:34,IVPER ,6
120497988,2116,248469,20120811,8:06,UNCONS,8
120498125,2135,41090,20120811,9:55,INVEST,9
120498130,2130,53882,20120811,10:00,ABIP  ,10
120498285,2128,31671,20120811,11:40,REQEP ,11
120498787,2125,33654,20120811,16:23,DOGBIT,16
120499239,2124,34556,20120811,18:42,INJOFF,18
120499542,2118,76958,20120811,22:20,REQP  ,22
120500024,2128,31671,20120812,2:36,EDP2  ,2
120500374,2131,44964,20120812,9:44,INVEST,9
120500428,2132,63549,20120812,10:00,INJOFF,10
120500800,2126,33468,20120812,14:35,BURN1 ,14
120500942,2136,40753,20120812,16:45,IVPER ,16
120501183,2125,33654,20120812,18:53,OVRDOS,18
120499665,2134,34374,20120812,23:55,IVPER ,23
120502169,2131,44964,20120813,8:59,ALARMI,8
120502400,2215,47086,20120813,11:11,IVPER ,11
120502452,2121,26412,20120813,11:47,OVRDOS,11
120502587,2124,34556,20120813,12:39,EDP2  ,12
120502930,2116,248469,20120813,15:56,CARST ,15
120503093,2132,63549,20120813,17:00,SUSPER,17
120503286,2128,31671,20120813,18:23,OVRDOS,18
120503401,2136,40753,20120813,19:27,DISTRB,19
120503400,2125,33654,20120813,19:34,CARST ,19
120503653,2135,41090,20120813,20:00,INJOFF,20
120503642,2125,33654,20120813,21:17,REQEP ,21
120503935,2122,35637,20120814,0:16,JUMPER,0
120504135,2122,35637,20120814,0:19,INJOFF,0
120503987,2215,47086,20120814,0:53,IVPREM,0
120504234,2132,63549,20120814,6:25,REQEP ,6
120504247,2128,31671,20120814,6:38,UNCONS,6
120504449,2118,76958,20120814,9:00,EDP2  ,9
120507255,2128,31671,20120814,10:00,SDNDTH,10
120504816,2130,53882,20120814,11:53,OVRDOS,11
120505051,2130,53882,20120814,13:30,EDP2  ,13
120505632,2128,31671,20120814,14:30,IVPER ,14
120505291,2122,35637,20120814,15:15,EDP2  ,15
120505310,2125,33654,20120814,15:29,SSTOP ,15
120505312,2128,31671,20120814,15:30,MVPED1,15
120505419,2114,131324,20120814,16:29,SEXOFF,16
120505725,2116,248469,20120814,18:40,UNK   ,18
120505752,2121,26412,20120814,19:00,UNK   ,19
120505832,2115,81842,20120814,19:24,ALARMM,19
120505909,2126,33468,20120814,19:59,OVRDOS,19
120506056,2122,35637,20120814,21:09,EDP2  ,21
120506248,2132,63549,20120814,23:08,IVPER ,23
120506474,2124,34556,20120815,1:35,AOD   ,1
120507150,2135,41090,20120815,3:30,INJOFF,3
120506589,2121,26412,20120815,3:49,UNK   ,3
120506878,2136,40753,20120815,9:17,IVPER ,9
120507199,2111,167960,20120815,12:05,MVPED2,12
120507756,2119,29044,20120815,13:39,INJOFF,13
120507931,2121,26412,20120815,13:50,INJOFF,13
120510272,2129,88373,20120815,19:15,HAZARD,19
120508161,2122,35637,20120815,22:12,IVPER ,22
120508875,2136,40753,20120816,5:00,CARST ,5
120509304,2130,53882,20120816,8:30,MVARPT,8
120527212,2136,40753,20120816,10:20,INJRPT,10
120509370,2114,131324,20120816,11:01,UNK   ,11
120509571,2116,248469,20120816,12:40,INVEST,12
120509904,2124,34556,20120816,15:07,IVPER ,15
120509925,2119,29044,20120816,15:15,VANIP ,15
120510018,2131,44964,20120816,16:19,IVPER ,16
120510095,2125,33654,20120816,16:52,UNK   ,16
120510119,2215,47086,20120816,17:01,PRSCRM,17
120510141,2132,63549,20120816,17:09,ABIP  ,17
120510361,2126,33468,20120816,18:51,TRAUMA,18
120510799,2127,51319,20120816,22:50,EDP2  ,22
120511138,2121,26412,20120817,1:50,STAB  ,1
120511861,2125,33654,20120817,7:30,INJOFF,7
120511462,2114,131324,20120817,8:31,UNK   ,8
120512353,2122,35637,20120817,15:29,MVPED2,15
120512541,2125,33654,20120817,16:56,ABRPT ,16
120512604,2132,63549,20120817,17:16,BURN1 ,17
120512627,2131,44964,20120817,17:31,OVRDOS,17
120512747,2127,51319,20120817,18:15,OVRDOS,18
120513257,2127,51319,20120817,20:10,CARST ,20
120535525,2124,34556,20120817,21:35,REQP  ,21
120513247,2131,44964,20120817,22:23,UNCONS,22
120513583,2136,40753,20120818,0:30,INJRPT,0
120513739,2121,26412,20120818,2:53,UNCONS,2
