Date,Emergencies,Per Cap Emergencies,income0,income1,income2,income3,income4,income5,Precipitation,Snow,Tmax,Tmin,Awnd,Avg Precipitation,Avg Snow,Avg Tmax,Avg Tmin,Avg Awnd,sumTmax80,sumTmin70,sumTmax80_2,sumTmin70_2,Yester Precipitation,Yester Snow,Yester Tmax,Yester Tmin,Yester Awnd,Avg Low,Avg High
20120708,0,0.0,1,0,0,0,0,0,0,0,89,71,8.95,0.02,0.0,72.57142857142857,59.714285714285715,7.510000000000001,28.0,4.0,136029.0,4.0,0,0,86,73,9.62,65,81
20120708,0,0.0,0,1,0,0,0,0,0,0,89,71,8.95,0.02,0.0,72.57142857142857,59.714285714285715,7.510000000000001,28.0,4.0,136029.0,4.0,0,0,86,73,9.62,65,81
20120708,0,0.0,0,0,1,0,0,0,0,0,89,71,8.95,0.02,0.0,72.57142857142857,59.714285714285715,7.510000000000001,28.0,4.0,136029.0,4.0,0,0,86,73,9.62,65,81
20120708,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,89,71,8.95,0.02,0.0,72.57142857142857,59.714285714285715,7.510000000000001,28.0,4.0,136029.0,4.0,0,0,86,73,9.62,65,81
20120708,0,0.0,0,0,0,0,1,0,0,0,89,71,8.95,0.02,0.0,72.57142857142857,59.714285714285715,7.510000000000001,28.0,4.0,136029.0,4.0,0,0,86,73,9.62,65,81
20120708,0,0.0,0,0,0,0,0,1,0,0,89,71,8.95,0.02,0.0,72.57142857142857,59.714285714285715,7.510000000000001,28.0,4.0,136029.0,4.0,0,0,86,73,9.62,65,81
20120709,0,0.0,1,0,0,0,0,0,0,0,84,67,8.05,0.02,0.0,72.28571428571429,59.57142857142857,7.381428571428572,26.0,4.0,136045.0,4.0,0,0,89,71,8.95,65,81
20120709,1,8.01667468334135e-06,0,1,0,0,0,0,0,0,84,67,8.05,0.02,0.0,72.28571428571429,59.57142857142857,7.381428571428572,26.0,4.0,136045.0,4.0,0,0,89,71,8.95,65,81
20120709,0,0.0,0,0,1,0,0,0,0,0,84,67,8.05,0.02,0.0,72.28571428571429,59.57142857142857,7.381428571428572,26.0,4.0,136045.0,4.0,0,0,89,71,8.95,65,81
20120709,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,84,67,8.05,0.02,0.0,72.28571428571429,59.57142857142857,7.381428571428572,26.0,4.0,136045.0,4.0,0,0,89,71,8.95,65,81
20120709,0,0.0,0,0,0,0,1,0,0,0,84,67,8.05,0.02,0.0,72.28571428571429,59.57142857142857,7.381428571428572,26.0,4.0,136045.0,4.0,0,0,89,71,8.95,65,81
20120709,0,0.0,0,0,0,0,0,1,0,0,84,67,8.05,0.02,0.0,72.28571428571429,59.57142857142857,7.381428571428572,26.0,4.0,136045.0,4.0,0,0,89,71,8.95,65,81
20120712,0,0.0,1,0,0,0,0,0,0,0,86,66,10.74,0.0,0.0,72.57142857142857,58.285714285714285,7.574285714285715,28.0,4.0,136090.0,4.0,0,0,80,66,8.28,65,82
20120712,1,8.01667468334135e-06,0,1,0,0,0,0,0,0,86,66,10.74,0.0,0.0,72.57142857142857,58.285714285714285,7.574285714285715,28.0,4.0,136090.0,4.0,0,0,80,66,8.28,65,82
20120712,1,1.317037193130334e-05,0,0,1,0,0,0,0,0,86,66,10.74,0.0,0.0,72.57142857142857,58.285714285714285,7.574285714285715,28.0,4.0,136090.0,4.0,0,0,80,66,8.28,65,82
20120712,0,0.0,0,0,0,1,0,0,0,0,86,66,10.74,0.0,0.0,72.57142857142857,58.285714285714285,7.574285714285715,28.0,4.0,136090.0,4.0,0,0,80,66,8.28,65,82
20120712,0,0.0,0,0,0,0,1,0,0,0,86,66,10.74,0.0,0.0,72.57142857142857,58.285714285714285,7.574285714285715,28.0,4.0,136090.0,4.0,0,0,80,66,8.28,65,82
20120712,0,0.0,0,0,0,0,0,1,0,0,86,66,10.74,0.0,0.0,72.57142857142857,58.285714285714285,7.574285714285715,28.0,4.0,136090.0,4.0,0,0,80,66,8.28,65,82
20120715,0,0.0,1,0,0,0,0,0,0,0,91,72,8.72,0.0,0.0,74.42857142857143,58.57142857142857,8.084285714285715,41.0,4.0,136432.0,4.0,0,0,91,72,10.51,66,82
20120715,0,0.0,0,1,0,0,0,0,0,0,91,72,8.72,0.0,0.0,74.42857142857143,58.57142857142857,8.084285714285715,41.0,4.0,136432.0,4.0,0,0,91,72,10.51,66,82
20120715,0,0.0,0,0,1,0,0,0,0,0,91,72,8.72,0.0,0.0,74.42857142857143,58.57142857142857,8.084285714285715,41.0,4.0,136432.0,4.0,0,0,91,72,10.51,66,82
20120715,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,91,72,8.72,0.0,0.0,74.42857142857143,58.57142857142857,8.084285714285715,41.0,4.0,136432.0,4.0,0,0,91,72,10.51,66,82
20120715,0,0.0,0,0,0,0,1,0,0,0,91,72,8.72,0.0,0.0,74.42857142857143,58.57142857142857,8.084285714285715,41.0,4.0,136432.0,4.0,0,0,91,72,10.51,66,82
20120715,0,0.0,0,0,0,0,0,1,0,0,91,72,8.72,0.0,0.0,74.42857142857143,58.57142857142857,8.084285714285715,41.0,4.0,136432.0,4.0,0,0,91,72,10.51,66,82
20120716,0,0.0,1,0,0,0,0,0,0,0,88,72,9.62,0.0,0.0,75.14285714285714,59.57142857142857,8.404285714285715,46.0,6.0,136496.0,6.0,0,0,91,72,8.72,66,82
20120716,0,0.0,0,1,0,0,0,0,0,0,88,72,9.62,0.0,0.0,75.14285714285714,59.57142857142857,8.404285714285715,46.0,6.0,136496.0,6.0,0,0,91,72,8.72,66,82
20120716,0,0.0,0,0,1,0,0,0,0,0,88,72,9.62,0.0,0.0,75.14285714285714,59.57142857142857,8.404285714285715,46.0,6.0,136496.0,6.0,0,0,91,72,8.72,66,82
20120716,0,0.0,0,0,0,1,0,0,0,0,88,72,9.62,0.0,0.0,75.14285714285714,59.57142857142857,8.404285714285715,46.0,6.0,136496.0,6.0,0,0,91,72,8.72,66,82
20120716,1,6.2661745630909785e-06,0,0,0,0,1,0,0,0,88,72,9.62,0.0,0.0,75.14285714285714,59.57142857142857,8.404285714285715,46.0,6.0,136496.0,6.0,0,0,91,72,8.72,66,82
20120716,0,0.0,0,0,0,0,0,1,0,0,88,72,9.62,0.0,0.0,75.14285714285714,59.57142857142857,8.404285714285715,46.0,6.0,136496.0,6.0,0,0,91,72,8.72,66,82
20120717,0,0.0,1,0,0,0,0,0,0,0,97,76,12.3,0.0,0.0,77.57142857142857,61.0,8.97857142857143,63.0,12.0,136785.0,12.0,0,0,88,72,9.62,66,82
20120717,2,1.60333493666827e-05,0,1,0,0,0,0,0,0,97,76,12.3,0.0,0.0,77.57142857142857,61.0,8.97857142857143,63.0,12.0,136785.0,12.0,0,0,88,72,9.62,66,82
20120717,0,0.0,0,0,1,0,0,0,0,0,97,76,12.3,0.0,0.0,77.57142857142857,61.0,8.97857142857143,63.0,12.0,136785.0,12.0,0,0,88,72,9.62,66,82
20120717,0,0.0,0,0,0,1,0,0,0,0,97,76,12.3,0.0,0.0,77.57142857142857,61.0,8.97857142857143,63.0,12.0,136785.0,12.0,0,0,88,72,9.62,66,82
20120717,0,0.0,0,0,0,0,1,0,0,0,97,76,12.3,0.0,0.0,77.57142857142857,61.0,8.97857142857143,63.0,12.0,136785.0,12.0,0,0,88,72,9.62,66,82
20120717,1,6.3199539907349474e-06,0,0,0,0,0,1,0,0,97,76,12.3,0.0,0.0,77.57142857142857,61.0,8.97857142857143,63.0,12.0,136785.0,12.0,0,0,88,72,9.62,66,82
20120719,0,0.0,1,0,0,0,0,0,0.06,0,74,66,7.83,0.2571428571428572,0.0,75.71428571428571,61.142857142857146,8.115714285714285,56.0,12.0,136902.0,12.0,1.74,0,89,70,7.83,66,82
20120719,2,1.60333493666827e-05,0,1,0,0,0,0,0.06,0,74,66,7.83,0.2571428571428572,0.0,75.71428571428571,61.142857142857146,8.115714285714285,56.0,12.0,136902.0,12.0,1.74,0,89,70,7.83,66,82
20120719,0,0.0,0,0,1,0,0,0,0.06,0,74,66,7.83,0.2571428571428572,0.0,75.71428571428571,61.142857142857146,8.115714285714285,56.0,12.0,136902.0,12.0,1.74,0,89,70,7.83,66,82
20120719,0,0.0,0,0,0,1,0,0,0.06,0,74,66,7.83,0.2571428571428572,0.0,75.71428571428571,61.142857142857146,8.115714285714285,56.0,12.0,136902.0,12.0,1.74,0,89,70,7.83,66,82
20120719,0,0.0,0,0,0,0,1,0,0.06,0,74,66,7.83,0.2571428571428572,0.0,75.71428571428571,61.142857142857146,8.115714285714285,56.0,12.0,136902.0,12.0,1.74,0,89,70,7.83,66,82
20120719,0,0.0,0,0,0,0,0,1,0.06,0,74,66,7.83,0.2571428571428572,0.0,75.71428571428571,61.142857142857146,8.115714285714285,56.0,12.0,136902.0,12.0,1.74,0,89,70,7.83,66,82
20120720,0,0.0,1,0,0,0,0,0,0,0,71,64,6.93,0.2571428571428572,0.0,72.85714285714286,60.0,7.604285714285714,45.0,10.0,136983.0,10.0,0.06,0,74,66,7.83,66,82
20120720,1,8.01667468334135e-06,0,1,0,0,0,0,0,0,71,64,6.93,0.2571428571428572,0.0,72.85714285714286,60.0,7.604285714285714,45.0,10.0,136983.0,10.0,0.06,0,74,66,7.83,66,82
20120720,0,0.0,0,0,1,0,0,0,0,0,71,64,6.93,0.2571428571428572,0.0,72.85714285714286,60.0,7.604285714285714,45.0,10.0,136983.0,10.0,0.06,0,74,66,7.83,66,82
20120720,0,0.0,0,0,0,1,0,0,0,0,71,64,6.93,0.2571428571428572,0.0,72.85714285714286,60.0,7.604285714285714,45.0,10.0,136983.0,10.0,0.06,0,74,66,7.83,66,82
20120720,0,0.0,0,0,0,0,1,0,0,0,71,64,6.93,0.2571428571428572,0.0,72.85714285714286,60.0,7.604285714285714,45.0,10.0,136983.0,10.0,0.06,0,74,66,7.83,66,82
20120720,0,0.0,0,0,0,0,0,1,0,0,71,64,6.93,0.2571428571428572,0.0,72.85714285714286,60.0,7.604285714285714,45.0,10.0,136983.0,10.0,0.06,0,74,66,7.83,66,82
20120721,0,0.0,1,0,0,0,0,0,0,0,74,61,6.71,0.2571428571428572,0.0,70.42857142857143,58.42857142857143,7.317142857142856,34.0,8.0,137019.0,8.0,0,0,71,64,6.93,66,82
20120721,1,8.01667468334135e-06,0,1,0,0,0,0,0,0,74,61,6.71,0.2571428571428572,0.0,70.42857142857143,58.42857142857143,7.317142857142856,34.0,8.0,137019.0,8.0,0,0,71,64,6.93,66,82
20120721,0,0.0,0,0,1,0,0,0,0,0,74,61,6.71,0.2571428571428572,0.0,70.42857142857143,58.42857142857143,7.317142857142856,34.0,8.0,137019.0,8.0,0,0,71,64,6.93,66,82
20120721,0,0.0,0,0,0,1,0,0,0,0,74,61,6.71,0.2571428571428572,0.0,70.42857142857143,58.42857142857143,7.317142857142856,34.0,8.0,137019.0,8.0,0,0,71,64,6.93,66,82
20120721,1,6.2661745630909785e-06,0,0,0,0,1,0,0,0,74,61,6.71,0.2571428571428572,0.0,70.42857142857143,58.42857142857143,7.317142857142856,34.0,8.0,137019.0,8.0,0,0,71,64,6.93,66,82
20120721,0,0.0,0,0,0,0,0,1,0,0,74,61,6.71,0.2571428571428572,0.0,70.42857142857143,58.42857142857143,7.317142857142856,34.0,8.0,137019.0,8.0,0,0,71,64,6.93,66,82
20120722,0,0.0,1,0,0,0,0,0,0,0,84,61,10.51,0.2571428571428572,0.0,69.85714285714286,56.857142857142854,7.444285714285714,30.0,6.0,137035.0,6.0,0,0,74,61,6.71,66,82
20120722,0,0.0,0,1,0,0,0,0,0,0,84,61,10.51,0.2571428571428572,0.0,69.85714285714286,56.857142857142854,7.444285714285714,30.0,6.0,137035.0,6.0,0,0,74,61,6.71,66,82
20120722,1,1.317037193130334e-05,0,0,1,0,0,0,0,0,84,61,10.51,0.2571428571428572,0.0,69.85714285714286,56.857142857142854,7.444285714285714,30.0,6.0,137035.0,6.0,0,0,74,61,6.71,66,82
20120722,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,84,61,10.51,0.2571428571428572,0.0,69.85714285714286,56.857142857142854,7.444285714285714,30.0,6.0,137035.0,6.0,0,0,74,61,6.71,66,82
20120722,0,0.0,0,0,0,0,1,0,0,0,84,61,10.51,0.2571428571428572,0.0,69.85714285714286,56.857142857142854,7.444285714285714,30.0,6.0,137035.0,6.0,0,0,74,61,6.71,66,82
20120722,1,6.3199539907349474e-06,0,0,0,0,0,1,0,0,84,61,10.51,0.2571428571428572,0.0,69.85714285714286,56.857142857142854,7.444285714285714,30.0,6.0,137035.0,6.0,0,0,74,61,6.71,66,82
20120725,0,0.0,1,0,0,0,0,0,0,0,83,65,10.51,0.08142857142857143,0.0,69.85714285714286,55.0,8.018571428571429,24.0,0.0,137201.0,0.0,0.55,0,91,68,10.29,66,82
20120725,0,0.0,0,1,0,0,0,0,0,0,83,65,10.51,0.08142857142857143,0.0,69.85714285714286,55.0,8.018571428571429,24.0,0.0,137201.0,0.0,0.55,0,91,68,10.29,66,82
20120725,0,0.0,0,0,1,0,0,0,0,0,83,65,10.51,0.08142857142857143,0.0,69.85714285714286,55.0,8.018571428571429,24.0,0.0,137201.0,0.0,0.55,0,91,68,10.29,66,82
20120725,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,83,65,10.51,0.08142857142857143,0.0,69.85714285714286,55.0,8.018571428571429,24.0,0.0,137201.0,0.0,0.55,0,91,68,10.29,66,82
20120725,0,0.0,0,0,0,0,1,0,0,0,83,65,10.51,0.08142857142857143,0.0,69.85714285714286,55.0,8.018571428571429,24.0,0.0,137201.0,0.0,0.55,0,91,68,10.29,66,82
20120725,0,0.0,0,0,0,0,0,1,0,0,83,65,10.51,0.08142857142857143,0.0,69.85714285714286,55.0,8.018571428571429,24.0,0.0,137201.0,0.0,0.55,0,91,68,10.29,66,82
20120727,0,0.0,1,0,0,0,0,0,0.02,0,77,64,5.59,0.0842857142857143,0.0,72.14285714285714,55.714285714285715,7.9557142857142855,28.0,0.0,137226.0,0.0,0,0,84,66,7.61,66,82
20120727,2,1.60333493666827e-05,0,1,0,0,0,0,0.02,0,77,64,5.59,0.0842857142857143,0.0,72.14285714285714,55.714285714285715,7.9557142857142855,28.0,0.0,137226.0,0.0,0,0,84,66,7.61,66,82
20120727,0,0.0,0,0,1,0,0,0,0.02,0,77,64,5.59,0.0842857142857143,0.0,72.14285714285714,55.714285714285715,7.9557142857142855,28.0,0.0,137226.0,0.0,0,0,84,66,7.61,66,82
20120727,0,0.0,0,0,0,1,0,0,0.02,0,77,64,5.59,0.0842857142857143,0.0,72.14285714285714,55.714285714285715,7.9557142857142855,28.0,0.0,137226.0,0.0,0,0,84,66,7.61,66,82
20120727,0,0.0,0,0,0,0,1,0,0.02,0,77,64,5.59,0.0842857142857143,0.0,72.14285714285714,55.714285714285715,7.9557142857142855,28.0,0.0,137226.0,0.0,0,0,84,66,7.61,66,82
20120727,1,6.3199539907349474e-06,0,0,0,0,0,1,0.02,0,77,64,5.59,0.0842857142857143,0.0,72.14285714285714,55.714285714285715,7.9557142857142855,28.0,0.0,137226.0,0.0,0,0,84,66,7.61,66,82
20120728,1,1.5132942903406426e-05,1,0,0,0,0,0,0.87,0,72,63,6.93,0.20857142857142857,0.0,70.42857142857143,56.0,7.444285714285714,24.0,0.0,137290.0,0.0,0.02,0,77,64,5.59,66,82
20120728,0,0.0,0,1,0,0,0,0,0.87,0,72,63,6.93,0.20857142857142857,0.0,70.42857142857143,56.0,7.444285714285714,24.0,0.0,137290.0,0.0,0.02,0,77,64,5.59,66,82
20120728,0,0.0,0,0,1,0,0,0,0.87,0,72,63,6.93,0.20857142857142857,0.0,70.42857142857143,56.0,7.444285714285714,24.0,0.0,137290.0,0.0,0.02,0,77,64,5.59,66,82
20120728,0,0.0,0,0,0,1,0,0,0.87,0,72,63,6.93,0.20857142857142857,0.0,70.42857142857143,56.0,7.444285714285714,24.0,0.0,137290.0,0.0,0.02,0,77,64,5.59,66,82
20120728,0,0.0,0,0,0,0,1,0,0.87,0,72,63,6.93,0.20857142857142857,0.0,70.42857142857143,56.0,7.444285714285714,24.0,0.0,137290.0,0.0,0.02,0,77,64,5.59,66,82
20120728,0,0.0,0,0,0,0,0,1,0.87,0,72,63,6.93,0.20857142857142857,0.0,70.42857142857143,56.0,7.444285714285714,24.0,0.0,137290.0,0.0,0.02,0,77,64,5.59,66,82
20120729,0,0.0,1,0,0,0,0,0,0,0,73,64,8.95,0.2057142857142857,0.0,68.57142857142857,55.714285714285715,7.1257142857142854,18.0,0.0,137339.0,0.0,0.87,0,72,63,6.93,66,82
20120729,0,0.0,0,1,0,0,0,0,0,0,73,64,8.95,0.2057142857142857,0.0,68.57142857142857,55.714285714285715,7.1257142857142854,18.0,0.0,137339.0,0.0,0.87,0,72,63,6.93,66,82
20120729,0,0.0,0,0,1,0,0,0,0,0,73,64,8.95,0.2057142857142857,0.0,68.57142857142857,55.714285714285715,7.1257142857142854,18.0,0.0,137339.0,0.0,0.87,0,72,63,6.93,66,82
20120729,0,0.0,0,0,0,1,0,0,0,0,73,64,8.95,0.2057142857142857,0.0,68.57142857142857,55.714285714285715,7.1257142857142854,18.0,0.0,137339.0,0.0,0.87,0,72,63,6.93,66,82
20120729,1,6.2661745630909785e-06,0,0,0,0,1,0,0,0,73,64,8.95,0.2057142857142857,0.0,68.57142857142857,55.714285714285715,7.1257142857142854,18.0,0.0,137339.0,0.0,0.87,0,72,63,6.93,66,82
20120729,0,0.0,0,0,0,0,0,1,0,0,73,64,8.95,0.2057142857142857,0.0,68.57142857142857,55.714285714285715,7.1257142857142854,18.0,0.0,137339.0,0.0,0.87,0,72,63,6.93,66,82
20120801,0,0.0,1,0,0,0,0,0,0.8,0,78,68,8.5,0.31,0.0,64.85714285714286,55.0,6.678571428571429,1.0,0.0,137393.0,0.0,0.48,0,73,63,8.5,66,82
20120801,0,0.0,0,1,0,0,0,0,0.8,0,78,68,8.5,0.31,0.0,64.85714285714286,55.0,6.678571428571429,1.0,0.0,137393.0,0.0,0.48,0,73,63,8.5,66,82
20120801,0,0.0,0,0,1,0,0,0,0.8,0,78,68,8.5,0.31,0.0,64.85714285714286,55.0,6.678571428571429,1.0,0.0,137393.0,0.0,0.48,0,73,63,8.5,66,82
20120801,1,8.238861059847087e-06,0,0,0,1,0,0,0.8,0,78,68,8.5,0.31,0.0,64.85714285714286,55.0,6.678571428571429,1.0,0.0,137393.0,0.0,0.48,0,73,63,8.5,66,82
20120801,0,0.0,0,0,0,0,1,0,0.8,0,78,68,8.5,0.31,0.0,64.85714285714286,55.0,6.678571428571429,1.0,0.0,137393.0,0.0,0.48,0,73,63,8.5,66,82
20120801,0,0.0,0,0,0,0,0,1,0.8,0,78,68,8.5,0.31,0.0,64.85714285714286,55.0,6.678571428571429,1.0,0.0,137393.0,0.0,0.48,0,73,63,8.5,66,82
20120802,0,0.0,1,0,0,0,0,0,0,0,86,68,8.28,0.3071428571428571,0.0,66.14285714285714,55.57142857142857,7.062857142857143,7.0,0.0,137429.0,0.0,0.8,0,78,68,8.5,66,82
20120802,0,0.0,0,1,0,0,0,0,0,0,86,68,8.28,0.3071428571428571,0.0,66.14285714285714,55.57142857142857,7.062857142857143,7.0,0.0,137429.0,0.0,0.8,0,78,68,8.5,66,82
20120802,0,0.0,0,0,1,0,0,0,0,0,86,68,8.28,0.3071428571428571,0.0,66.14285714285714,55.57142857142857,7.062857142857143,7.0,0.0,137429.0,0.0,0.8,0,78,68,8.5,66,82
20120802,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,86,68,8.28,0.3071428571428571,0.0,66.14285714285714,55.57142857142857,7.062857142857143,7.0,0.0,137429.0,0.0,0.8,0,78,68,8.5,66,82
20120802,0,0.0,0,0,0,0,1,0,0,0,86,68,8.28,0.3071428571428571,0.0,66.14285714285714,55.57142857142857,7.062857142857143,7.0,0.0,137429.0,0.0,0.8,0,78,68,8.5,66,82
20120802,0,0.0,0,0,0,0,0,1,0,0,86,68,8.28,0.3071428571428571,0.0,66.14285714285714,55.57142857142857,7.062857142857143,7.0,0.0,137429.0,0.0,0.8,0,78,68,8.5,66,82
20120803,0,0.0,1,0,0,0,0,0,0,0,92,72,11.41,0.18285714285714286,0.0,69.0,56.857142857142854,7.702857142857143,19.0,2.0,137573.0,2.0,0,0,86,68,8.28,66,82
20120803,0,0.0,0,1,0,0,0,0,0,0,92,72,11.41,0.18285714285714286,0.0,69.0,56.857142857142854,7.702857142857143,19.0,2.0,137573.0,2.0,0,0,86,68,8.28,66,82
20120803,0,0.0,0,0,1,0,0,0,0,0,92,72,11.41,0.18285714285714286,0.0,69.0,56.857142857142854,7.702857142857143,19.0,2.0,137573.0,2.0,0,0,86,68,8.28,66,82
20120803,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,92,72,11.41,0.18285714285714286,0.0,69.0,56.857142857142854,7.702857142857143,19.0,2.0,137573.0,2.0,0,0,86,68,8.28,66,82
20120803,0,0.0,0,0,0,0,1,0,0,0,92,72,11.41,0.18285714285714286,0.0,69.0,56.857142857142854,7.702857142857143,19.0,2.0,137573.0,2.0,0,0,86,68,8.28,66,82
20120803,0,0.0,0,0,0,0,0,1,0,0,92,72,11.41,0.18285714285714286,0.0,69.0,56.857142857142854,7.702857142857143,19.0,2.0,137573.0,2.0,0,0,86,68,8.28,66,82
20120805,0,0.0,1,0,0,0,0,0,0.08,0,88,72,12.53,0.19428571428571426,0.0,71.28571428571429,59.57142857142857,8.085714285714285,28.0,8.0,137641.0,8.0,0,0,82,74,7.38,66,82
20120805,1,8.01667468334135e-06,0,1,0,0,0,0,0.08,0,88,72,12.53,0.19428571428571426,0.0,71.28571428571429,59.57142857142857,8.085714285714285,28.0,8.0,137641.0,8.0,0,0,82,74,7.38,66,82
20120805,1,1.317037193130334e-05,0,0,1,0,0,0,0.08,0,88,72,12.53,0.19428571428571426,0.0,71.28571428571429,59.57142857142857,8.085714285714285,28.0,8.0,137641.0,8.0,0,0,82,74,7.38,66,82
20120805,0,0.0,0,0,0,1,0,0,0.08,0,88,72,12.53,0.19428571428571426,0.0,71.28571428571429,59.57142857142857,8.085714285714285,28.0,8.0,137641.0,8.0,0,0,82,74,7.38,66,82
20120805,0,0.0,0,0,0,0,1,0,0.08,0,88,72,12.53,0.19428571428571426,0.0,71.28571428571429,59.57142857142857,8.085714285714285,28.0,8.0,137641.0,8.0,0,0,82,74,7.38,66,82
20120805,0,0.0,0,0,0,0,0,1,0.08,0,88,72,12.53,0.19428571428571426,0.0,71.28571428571429,59.57142857142857,8.085714285714285,28.0,8.0,137641.0,8.0,0,0,82,74,7.38,66,82
20120806,0,0.0,1,0,0,0,0,0,0,0,85,71,10.29,0.12571428571428572,0.0,73.0,60.714285714285715,8.34142857142857,33.0,9.0,137666.0,9.0,0.08,0,88,72,12.53,66,82
20120806,0,0.0,0,1,0,0,0,0,0,0,85,71,10.29,0.12571428571428572,0.0,73.0,60.714285714285715,8.34142857142857,33.0,9.0,137666.0,9.0,0.08,0,88,72,12.53,66,82
20120806,0,0.0,0,0,1,0,0,0,0,0,85,71,10.29,0.12571428571428572,0.0,73.0,60.714285714285715,8.34142857142857,33.0,9.0,137666.0,9.0,0.08,0,88,72,12.53,66,82
20120806,0,0.0,0,0,0,1,0,0,0,0,85,71,10.29,0.12571428571428572,0.0,73.0,60.714285714285715,8.34142857142857,33.0,9.0,137666.0,9.0,0.08,0,88,72,12.53,66,82
20120806,1,6.2661745630909785e-06,0,0,0,0,1,0,0,0,85,71,10.29,0.12571428571428572,0.0,73.0,60.714285714285715,8.34142857142857,33.0,9.0,137666.0,9.0,0.08,0,88,72,12.53,66,82
20120806,0,0.0,0,0,0,0,0,1,0,0,85,71,10.29,0.12571428571428572,0.0,73.0,60.714285714285715,8.34142857142857,33.0,9.0,137666.0,9.0,0.08,0,88,72,12.53,66,82
20120809,0,0.0,1,0,0,0,0,0,0,0,83,69,9.84,0.011428571428571429,0.0,71.14285714285714,59.857142857142854,8.02142857142857,21.0,7.0,137693.0,7.0,0,0,83,66,8.28,66,81
20120809,0,0.0,0,1,0,0,0,0,0,0,83,69,9.84,0.011428571428571429,0.0,71.14285714285714,59.857142857142854,8.02142857142857,21.0,7.0,137693.0,7.0,0,0,83,66,8.28,66,81
20120809,0,0.0,0,0,1,0,0,0,0,0,83,69,9.84,0.011428571428571429,0.0,71.14285714285714,59.857142857142854,8.02142857142857,21.0,7.0,137693.0,7.0,0,0,83,66,8.28,66,81
20120809,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,83,69,9.84,0.011428571428571429,0.0,71.14285714285714,59.857142857142854,8.02142857142857,21.0,7.0,137693.0,7.0,0,0,83,66,8.28,66,81
20120809,0,0.0,0,0,0,0,1,0,0,0,83,69,9.84,0.011428571428571429,0.0,71.14285714285714,59.857142857142854,8.02142857142857,21.0,7.0,137693.0,7.0,0,0,83,66,8.28,66,81
20120809,0,0.0,0,0,0,0,0,1,0,0,83,69,9.84,0.011428571428571429,0.0,71.14285714285714,59.857142857142854,8.02142857142857,21.0,7.0,137693.0,7.0,0,0,83,66,8.28,66,81
20120810,0,0.0,1,0,0,0,0,0,1.17,0,84,69,8.95,0.17857142857142858,0.0,71.42857142857143,59.142857142857146,8.245714285714286,23.0,3.0,137709.0,3.0,0,0,83,69,9.84,66,81
20120810,1,8.01667468334135e-06,0,1,0,0,0,0,1.17,0,84,69,8.95,0.17857142857142858,0.0,71.42857142857143,59.142857142857146,8.245714285714286,23.0,3.0,137709.0,3.0,0,0,83,69,9.84,66,81
20120810,0,0.0,0,0,1,0,0,0,1.17,0,84,69,8.95,0.17857142857142858,0.0,71.42857142857143,59.142857142857146,8.245714285714286,23.0,3.0,137709.0,3.0,0,0,83,69,9.84,66,81
20120810,0,0.0,0,0,0,1,0,0,1.17,0,84,69,8.95,0.17857142857142858,0.0,71.42857142857143,59.142857142857146,8.245714285714286,23.0,3.0,137709.0,3.0,0,0,83,69,9.84,66,81
20120810,1,6.2661745630909785e-06,0,0,0,0,1,0,1.17,0,84,69,8.95,0.17857142857142858,0.0,71.42857142857143,59.142857142857146,8.245714285714286,23.0,3.0,137709.0,3.0,0,0,83,69,9.84,66,81
20120810,0,0.0,0,0,0,0,0,1,1.17,0,84,69,8.95,0.17857142857142858,0.0,71.42857142857143,59.142857142857146,8.245714285714286,23.0,3.0,137709.0,3.0,0,0,83,69,9.84,66,81
20120811,0,0.0,1,0,0,0,0,0,0,0,81,71,7.61,0.16714285714285712,0.0,70.42857142857143,59.0,7.542857142857143,16.0,2.0,137710.0,2.0,1.17,0,84,69,8.95,65,81
20120811,0,0.0,0,1,0,0,0,0,0,0,81,71,7.61,0.16714285714285712,0.0,70.42857142857143,59.0,7.542857142857143,16.0,2.0,137710.0,2.0,1.17,0,84,69,8.95,65,81
20120811,0,0.0,0,0,1,0,0,0,0,0,81,71,7.61,0.16714285714285712,0.0,70.42857142857143,59.0,7.542857142857143,16.0,2.0,137710.0,2.0,1.17,0,84,69,8.95,65,81
20120811,0,0.0,0,0,0,1,0,0,0,0,81,71,7.61,0.16714285714285712,0.0,70.42857142857143,59.0,7.542857142857143,16.0,2.0,137710.0,2.0,1.17,0,84,69,8.95,65,81
20120811,0,0.0,0,0,0,0,1,0,0,0,81,71,7.61,0.16714285714285712,0.0,70.42857142857143,59.0,7.542857142857143,16.0,2.0,137710.0,2.0,1.17,0,84,69,8.95,65,81
20120811,2,1.2639907981469895e-05,0,0,0,0,0,1,0,0,81,71,7.61,0.16714285714285712,0.0,70.42857142857143,59.0,7.542857142857143,16.0,2.0,137710.0,2.0,1.17,0,84,69,8.95,65,81
