Id,Zipcode,Average Income,Date,Time,NatureCode,Hour
130084962,2127,51319,20130210,12:57,UNK   ,12
130085096,2130,53882,20130210,14:06,DISTRB,14
130085132,2127,51319,20130210,14:22,INVEST,14
130087744,2135,41090,20130210,16:00,VICDOG,16
130085294,2136,40753,20130210,16:10,EDP2  ,16
130085926,2113,56887,20130210,17:00,UNCONS,17
130085538,2127,51319,20130210,18:13,FIGHT ,18
130085550,2132,63549,20130210,18:18,IVPER ,18
130085674,2124,34556,20130210,19:30,REQEP ,19
130085679,2215,47086,20130210,19:30,CARST ,19
130085727,2163,67581,20130210,19:58,UNCONS,19
130085781,2125,33654,20130210,20:26,CARST ,20
130087024,2136,40753,20130211,8:00,INJOFF,8
130087027,2136,40753,20130211,8:00,INJOFF,8
130087034,2136,40753,20130211,8:00,IVPER ,8
130086718,2135,41090,20130211,9:50,ALARMI,9
130087053,2122,35637,20130211,12:50,IVPER ,12
130087358,2136,40753,20130211,15:25,UNCONS,15
130087463,2128,31671,20130211,16:05,INJOFF,16
130087636,2130,53882,20130211,17:15,UNCONS,17
130087680,2135,41090,20130211,17:35,CARST ,17
130087849,2116,248469,20130211,20:00,IVPER ,20
130088962,2119,29044,20130211,23:00,CARST ,23
130088546,2125,33654,20130212,2:10,CARST ,2
130088572,2128,31671,20130212,2:54,STAB  ,2
130088589,2131,44964,20130212,3:38,NIDV  ,3
130088920,2119,29044,20130212,7:45,INJRPT,7
130089233,2125,33654,20130212,12:01,DOGRPT,12
130089485,2125,33654,20130212,14:00,CHOKE ,14
130235178,2131,44964,20130212,16:24,VICDOG,16
130089877,2131,44964,20130212,17:10,NIDV  ,17
130090006,2118,76958,20130212,17:57,REQEP ,17
130090055,2121,26412,20130212,18:14,UNCONS,18
130090121,2120,28454,20130212,18:42,IVPER ,18
130090428,2111,167960,20130212,22:00,THREAT,22
130090812,2122,35637,20130213,0:45,INJOFF,0
130090902,2134,34374,20130213,3:55,EDP2  ,3
130091055,2124,34556,20130213,7:11,IVPER ,7
130091221,2121,26412,20130213,8:31,IVPER ,8
130091243,2128,31671,20130213,8:39,EDP2  ,8
130091498,2131,44964,20130213,10:56,CARST ,10
130091575,2122,35637,20130213,11:35,REQP  ,11
130091868,2127,51319,20130213,14:00,REQEP ,14
130107630,2119,29044,20130213,14:00,INJRPT,14
130091903,2132,63549,20130213,14:15,CARST ,14
130091959,2129,88373,20130213,14:28,UNCONS,14
130092029,2136,40753,20130213,15:09,REQP  ,15
130092096,2132,63549,20130213,15:56,REQP  ,15
130092332,2131,44964,20130213,17:26,IVPER ,17
130092296,2111,167960,20130213,17:45,DISTRB,17
130092798,2136,40753,20130213,21:25,OVRDOS,21
130092906,2125,33654,20130213,22:25,UNCONS,22
130093279,2132,63549,20130214,5:45,INJOFF,5
130093425,2119,29044,20130214,7:35,AOD   ,7
130093613,2127,51319,20130214,9:20,PRSCRM,9
130093695,2131,44964,20130214,9:55,UNK   ,9
130095157,2125,33654,20130214,10:20,REQP  ,10
130093788,2115,81842,20130214,11:04,UNK   ,11
130093942,2125,33654,20130214,12:21,UNK   ,12
130094162,2131,44964,20130214,13:55,EDP2  ,13
130094350,2134,34374,20130214,15:12,EDP2  ,15
130094399,2136,40753,20130214,15:39,EDP2  ,15
130094516,2131,44964,20130214,16:30,IVPER ,16
130094600,2129,88373,20130214,17:14,REQP  ,17
130094744,2132,63549,20130214,18:24,IVPER ,18
130094928,2125,33654,20130214,19:59,PRSCRM,19
130095031,2124,34556,20130214,21:00,BURN1 ,21
130095114,2125,33654,20130214,21:47,UNK   ,21
130095213,2136,40753,20130214,23:00,EDP2  ,23
130095231,2127,51319,20130214,23:21,UNCONS,23
130095378,2108,429103,20130215,1:00,IVPER ,1
130095401,2125,33654,20130215,1:19,EDP2  ,1
130095719,2136,40753,20130215,7:50,REQEP ,7
130095952,2108,429103,20130215,9:52,EDP2  ,9
130095963,2127,51319,20130215,9:58,UNCONS,9
130096017,2116,248469,20130215,10:31,UNCONS,10
130096031,2135,41090,20130215,10:37,TRAUMA,10
130096154,2125,33654,20130215,11:45,IVPER ,11
130096192,2128,31671,20130215,12:09,SDNDTH,12
130096441,2131,44964,20130215,14:12,CARST ,14
130097040,2116,248469,20130215,19:00,UNK   ,19
130097552,2136,40753,20130216,0:15,UNK   ,0
130097576,2124,34556,20130216,0:25,UNK   ,0
130097630,2124,34556,20130216,0:50,EDP2  ,0
130097889,2118,76958,20130216,2:32,INJOFF,2
130098003,2128,31671,20130216,8:09,DK    ,8
130098230,2121,26412,20130216,11:27,UNCONS,11
130098274,2136,40753,20130216,12:04,UNK   ,12
130098320,2126,33468,20130216,12:20,OVRDOS,12
130098383,2131,44964,20130216,12:53,PKNIFE,12
130098455,2128,31671,20130216,13:46,EDP2  ,13
130099089,2131,44964,20130216,19:49,CHOKE ,19
130099112,2124,34556,20130216,20:00,EDP2  ,20
130099203,2124,34556,20130216,20:55,UNCONS,20
130099336,2128,31671,20130216,22:10,IVPER ,22
130099676,2125,33654,20130216,22:48,INJOFF,22
130099623,2131,44964,20130217,0:45,IVPER ,0
130099654,2116,248469,20130217,1:00,DKDIST,1
130100166,2124,34556,20130217,9:57,UNK   ,9
130100432,2121,26412,20130217,11:07,INJOFF,11
130100250,2128,31671,20130217,11:09,UNCONS,11
130100321,2126,33468,20130217,12:13,UNK   ,12
130100555,2128,31671,20130217,15:09,UNCONS,15
130100637,2124,34556,20130217,16:11,SDNDTH,16
130100638,2128,31671,20130217,16:25,EDP2  ,16
130101071,2122,35637,20130217,21:26,REQP  ,21
130101202,2128,31671,20130217,23:45,REQP  ,23
130101495,2124,34556,20130218,0:42,UNCONS,0
130101765,2111,167960,20130218,10:20,FIGHT ,10
130101841,2124,34556,20130218,11:12,REQFP ,11
130102490,2127,51319,20130218,18:00,REQP  ,18
130102539,2118,76958,20130218,18:30,UNCONS,18
130102557,2127,51319,20130218,18:31,UNK   ,18
130102590,2126,33468,20130218,18:54,CARST ,18
130102621,2120,28454,20130218,19:16,EDP2  ,19
130102629,2126,33468,20130218,19:25,OVRDOS,19
130103946,2124,34556,20130218,20:50,INJOFF,20
130102843,2127,51319,20130218,21:39,EDP2  ,21
130102970,2124,34556,20130218,23:42,CARST ,23
130104068,2128,31671,20130219,3:00,REQEP ,3
130103462,2119,29044,20130219,9:00,TRAUMA,9
130103681,2115,81842,20130219,11:14,EDP2  ,11
130103753,2121,26412,20130219,11:49,UNCONS,11
130103780,2108,429103,20130219,12:05,IVPER ,12
130103784,2136,40753,20130219,12:08,UNK   ,12
130104660,2128,31671,20130219,19:16,ALARMI,19
130104782,2135,41090,20130219,20:30,ALARMM,20
130104828,2124,34556,20130219,20:50,UNK   ,20
130105009,2119,29044,20130219,22:46,UNK   ,22
130105144,2132,63549,20130220,1:03,UNCONS,1
130105182,2129,88373,20130220,1:43,PKNIFE,1
130105207,2134,34374,20130220,2:00,EDP2  ,2
130106909,2118,76958,20130220,2:45,IVPER ,2
130105298,2125,33654,20130220,6:15,UNK   ,6
130106908,2118,76958,20130220,6:19,IVPER ,6
130105655,2127,51319,20130220,7:50,INJOFF,7
130106773,2130,53882,20130220,8:45,INJOFF,8
130105531,2120,28454,20130220,9:30,INJOFF,9
130105874,2129,88373,20130220,13:02,IVPER ,13
130106032,2128,31671,20130220,14:15,EDP2  ,14
130106044,2125,33654,20130220,14:30,CARST ,14
130107219,2114,131324,20130220,20:00,SDNDTH,20
130106684,2128,31671,20130220,20:24,EDP2  ,20
130106661,2127,51319,20130220,20:24,IVPER ,20
130106910,2109,238741,20130220,21:00,IVPER ,21
130106982,2125,33654,20130221,0:16,EDP2  ,0
130116688,2118,76958,20130221,0:40,IVPER ,0
130107097,2109,238741,20130221,1:46,IVPER ,1
130107198,2115,81842,20130221,4:02,REQEP ,4
130107218,2127,51319,20130221,4:58,UNCONS,4
130107439,2134,34374,20130221,9:20,REQEP ,9
130107517,2127,51319,20130221,10:10,UNK   ,10
130108564,2119,29044,20130221,14:42,INJOFF,14
130108350,2130,53882,20130221,17:09,EDP2  ,17
130108365,2127,51319,20130221,17:10,BURN1 ,17
130108478,2121,26412,20130221,18:07,TRAUMA,18
130109233,2116,248469,20130222,2:45,IVPER ,2
130109320,2122,35637,20130222,5:50,IVPER ,5
130111468,2109,238741,20130222,9:00,INJOFF,9
130109784,2131,44964,20130222,11:25,EXPLOS,11
130109929,2127,51319,20130222,12:40,OVRDOS,12
130110029,2126,33468,20130222,13:51,BURN1 ,13
130110094,2124,34556,20130222,14:04,UNCONS,14
130110163,2125,33654,20130222,15:04,ALARMM,15
130110224,2127,51319,20130222,15:14,NIDV  ,15
130110241,2113,56887,20130222,15:30,EDP2  ,15
130110249,2122,35637,20130222,15:30,IVPER ,15
130110263,2116,248469,20130222,15:45,ALARMI,15
130111109,2120,28454,20130223,0:16,IVPER ,0
130111175,2128,31671,20130223,0:48,UNK   ,0
130111220,2116,248469,20130223,1:13,SSTOP ,1
130111407,2116,248469,20130223,3:07,UNK   ,3
130111606,2199,311283,20130223,8:03,UNCONS,8
130117219,2130,53882,20130223,9:00,INJOFF,9
130111641,2122,35637,20130223,9:37,UNCONS,9
130111752,2119,29044,20130223,10:23,REQP  ,10
130115612,2118,76958,20130223,10:45,INJOFF,10
130111839,2121,26412,20130223,11:21,UNK   ,11
130111989,2113,56887,20130223,12:52,EDP2  ,12
130112039,2130,53882,20130223,13:27,IVPER ,13
130112133,2122,35637,20130223,14:18,REQP  ,14
130112414,2132,63549,20130223,17:06,IVPER ,17
130112690,2120,28454,20130223,19:52,OVRDOS,19
130112733,2116,248469,20130223,20:21,CARST ,20
130112810,2126,33468,20130223,21:18,NIDV  ,21
130112796,2125,33654,20130223,21:49,CARST ,21
130113238,2128,31671,20130224,1:50,IVPER ,1
130113551,2124,34556,20130224,9:30,CARST ,9
130113656,2135,41090,20130224,11:06,EDP2  ,11
130114454,2130,53882,20130224,20:11,CARST ,20
130114744,2130,53882,20130225,0:30,INJOFF,0
130126053,2118,76958,20130225,1:46,IVPER ,1
130115174,2122,35637,20130225,9:40,THREAT,9
130115251,2136,40753,20130225,10:12,CARST ,10
130115259,2127,51319,20130225,10:27,UNK   ,10
130115399,2130,53882,20130225,11:05,UNK   ,11
130115405,2136,40753,20130225,11:34,REQEP ,11
130115419,2124,34556,20130225,11:39,SDNDTH,11
130115573,2128,31671,20130225,13:00,EDP2  ,13
130119625,2118,76958,20130225,14:00,INJOFF,14
130115850,2136,40753,20130225,15:26,NIDV  ,15
130115859,2130,53882,20130225,15:31,DROWN ,15
130115897,2119,29044,20130225,15:45,UNK   ,15
130115966,2121,26412,20130225,16:25,OVRDOS,16
130116053,2124,34556,20130225,16:30,OVRDOS,16
130116063,2132,63549,20130225,16:57,UNK   ,16
130116424,2132,63549,20130225,19:47,EDP2  ,19
130116454,2136,40753,20130225,20:03,UNCONS,20
130116499,2122,35637,20130225,20:25,SSTOP ,20
130116598,2130,53882,20130225,21:25,OVRDOS,21
130116607,2122,35637,20130225,21:33,UNCONS,21
130116760,2122,35637,20130225,23:24,EDP2  ,23
130116841,2126,33468,20130226,0:40,EDP2  ,0
130117013,2119,29044,20130226,4:41,REQP  ,4
130117426,2136,40753,20130226,8:30,INJOFF,8
130117672,2122,35637,20130226,8:44,INJOFF,8
130117398,2125,33654,20130226,10:15,EDP2  ,10
130117453,2125,33654,20130226,10:30,IVPER ,10
130117469,2108,429103,20130226,10:45,EDP2  ,10
130117868,2122,35637,20130226,14:04,CARST ,14
130118031,2124,34556,20130226,14:30,MSNCOM,14
130117919,2122,35637,20130226,14:31,OVRDOS,14
130117955,2124,34556,20130226,14:48,EDP2  ,14
130117979,2129,88373,20130226,15:00,FIREB ,15
130117988,2120,28454,20130226,15:00,EDP2  ,15
130118198,2118,76958,20130226,16:40,UNCONS,16
130118061,2134,34374,20130226,16:47,ALARMI,16
130118660,2122,35637,20130226,20:41,REQPF ,20
130118662,2122,35637,20130226,20:48,IVPER ,20
130118805,2111,167960,20130226,23:00,UNCONS,23
130119480,2118,76958,20130227,9:32,SDNDTH,9
130119777,2119,29044,20130227,11:00,INJOFF,11
130119995,2121,26412,20130227,11:05,INJOFF,11
130119648,2127,51319,20130227,11:07,UNCONS,11
130119739,2127,51319,20130227,12:08,CARST ,12
130120163,2136,40753,20130227,14:15,INJOFF,14
130120028,2132,63549,20130227,14:28,EDP2  ,14
130120157,2124,34556,20130227,15:47,REQEP ,15
130120449,2111,167960,20130227,17:00,REMOVE,17
130121706,2115,81842,20130227,18:00,SDNDTH,18
130120593,2122,35637,20130227,19:23,OVRDOS,19
130122938,2132,63549,20130227,20:36,EDP2  ,20
130120790,2113,56887,20130227,21:18,EDP2  ,21
130120856,2111,167960,20130227,22:00,ABIP  ,22
130121084,2136,40753,20130228,1:31,REQEP ,1
130121426,2120,28454,20130228,8:39,TRAUMA,8
130121513,2136,40753,20130228,9:18,EDP2  ,9
130121535,2118,76958,20130228,9:25,EDP2  ,9
130121612,2126,33468,20130228,10:05,UNK   ,10
130121759,2132,63549,20130228,11:09,ASTEMS,11
130121849,2132,63549,20130228,11:56,CONFPR,11
130124075,2122,35637,20130228,15:45,IVPER ,15
130122544,2127,51319,20130228,17:00,REQP  ,17
130122588,2125,33654,20130228,17:40,EDP2  ,17
130122614,2124,34556,20130228,17:54,LANTEN,17
130122657,2127,51319,20130228,18:07,ALARMI,18
130122775,2127,51319,20130228,19:00,UNCONS,19
130182900,2124,34556,20130228,20:47,REQP  ,20
130122979,2127,51319,20130228,21:00,UNCONS,21
130123398,2110,340744,20130228,23:00,IVPER ,23
130123165,2124,34556,20130228,23:37,ABIP  ,23
130123237,2122,35637,20130301,0:31,UNCONS,0
130123914,2135,41090,20130301,9:53,REQP  ,9
130124076,2128,31671,20130301,11:09,CARST ,11
130124218,2120,28454,20130301,11:55,INJRPT,11
130124458,2215,47086,20130301,14:16,IVPER ,14
130124442,2124,34556,20130301,14:19,UNK   ,14
130124607,2125,33654,20130301,15:35,REQEP ,15
130124738,2124,34556,20130301,16:00,IVPER ,16
130124697,2122,35637,20130301,16:17,UNCONS,16
130125110,2125,33654,20130301,16:30,DOGRPT,16
130124877,2124,34556,20130301,17:40,DOGRPT,17
130124953,2125,33654,20130301,18:00,CARST ,18
130125001,2124,34556,20130301,18:39,UNK   ,18
130125325,2128,31671,20130301,21:09,UNCONS,21
130125323,2135,41090,20130301,21:22,CONFPR,21
130125472,2114,131324,20130301,22:54,UNCONS,22
130191925,2210,122063,20130301,23:00,UNCONS,23
130125884,2119,29044,20130302,0:45,INJOFF,0
130125725,2111,167960,20130302,1:13,UNK   ,1
130125927,2126,33468,20130302,3:15,CARST ,3
130126180,2128,31671,20130302,8:00,REQP  ,8
130126183,2125,33654,20130302,9:18,VICDOG,9
130126287,2124,34556,20130302,10:25,PKNIFE,10
130126467,2108,429103,20130302,12:29,UNCONS,12
130126833,2122,35637,20130302,16:16,IVPER ,16
130126971,2136,40753,20130302,17:18,EDP2  ,17
130127156,2171,54350,20130302,19:30,OVRDOS,19
130127730,2135,41090,20130303,1:00,UNK   ,1
130127807,2135,41090,20130303,2:02,UNK   ,2
130127961,2122,35637,20130303,3:05,UNCONS,3
130127991,2136,40753,20130303,3:15,REQP  ,3
130128232,2131,44964,20130303,9:46,REQEP ,9
130128250,2118,76958,20130303,9:59,EDP2  ,9
130128287,2127,51319,20130303,10:10,IVPER ,10
130128341,2126,33468,20130303,11:16,NIDV  ,11
130128413,2120,28454,20130303,12:05,IVPREM,12
130128561,2131,44964,20130303,13:58,UNK   ,13
130128580,2125,33654,20130303,14:00,NIDV  ,14
130128669,2129,88373,20130303,14:45,REQP  ,14
130128666,2134,34374,20130303,14:55,UNK   ,14
130128671,2115,81842,20130303,14:58,IVPER ,14
130129328,2115,81842,20130303,15:45,INJOFF,15
130128733,2115,81842,20130303,15:45,INJOFF,15
130129003,2126,33468,20130303,18:22,ABANRE,18
130128972,2114,131324,20130303,18:24,UNCONS,18
130129076,2124,34556,20130303,19:05,ABIP  ,19
130129078,2122,35637,20130303,19:10,NIDV  ,19
130129219,2136,40753,20130303,20:30,TRAUMA,20
130129210,2135,41090,20130303,20:31,OVRDOS,20
130129418,2114,131324,20130303,23:15,EDP2  ,23
130129432,2127,51319,20130303,23:34,BEIP  ,23
130129475,2122,35637,20130304,0:18,UNK   ,0
130129650,2121,26412,20130304,3:00,UNK   ,3
130129725,2135,41090,20130304,6:00,UNK   ,6
130130005,2128,31671,20130304,9:30,BURN1 ,9
130130420,2215,47086,20130304,10:08,INJOFF,10
130130068,2127,51319,20130304,10:20,TRAUMA,10
130130097,2124,34556,20130304,10:35,EDP2  ,10
130130110,2128,31671,20130304,10:42,CARST ,10
130130222,2115,81842,20130304,11:51,UNCONS,11
130130520,2111,167960,20130304,14:14,OVRDOS,14
130130515,2135,41090,20130304,14:33,ALARMI,14
130130658,2134,34374,20130304,15:25,EDP2  ,15
130130848,2130,53882,20130304,16:30,ASTEMS,16
130130793,2121,26412,20130304,16:35,IVPER ,16
130130907,2131,44964,20130304,17:15,VICDOG,17
130131476,2128,31671,20130304,18:50,INJOFF,18
130131242,2124,34556,20130304,19:45,IVPER ,19
130131468,2118,76958,20130304,22:00,REMOVE,22
130131428,2124,34556,20130304,22:17,UNK   ,22
130146377,2121,26412,20130305,2:38,INJOFF,2
130131813,2121,26412,20130305,7:13,INJOFF,7
130131907,2130,53882,20130305,7:58,UNK   ,7
130131972,2130,53882,20130305,8:57,UNCONS,8
130132036,2124,34556,20130305,9:30,ALARMI,9
130132039,2127,51319,20130305,9:34,EDP2  ,9
130132228,2119,29044,20130305,11:26,UNK   ,11
130132467,2129,88373,20130305,13:23,SDNDTH,13
130132523,2118,76958,20130305,13:47,EDP2  ,13
130132796,2134,34374,20130305,16:20,ASTEMS,16
130133163,2136,40753,20130305,16:30,IVPER ,16
130133034,2121,26412,20130305,17:58,UNCONS,17
130133079,2127,51319,20130305,18:20,UNCONS,18
130133121,2126,33468,20130305,18:35,NIDV  ,18
130133368,2118,76958,20130305,19:30,VANRPT,19
130133366,2118,76958,20130305,19:30,VANRPT,19
130133497,2127,51319,20130305,22:00,UNK   ,22
130133581,2130,53882,20130305,23:49,DISTRB,23
130133601,2135,41090,20130306,0:05,REQP  ,0
130133663,2134,34374,20130306,1:04,EDP2  ,1
130133718,2171,54350,20130306,1:47,UNCONS,1
130133831,2118,76958,20130306,6:15,DISTRB,6
130134003,2124,34556,20130306,8:15,UNCONS,8
130134166,2134,34374,20130306,9:56,LANTEN,9
130134150,2135,41090,20130306,9:59,CONFPR,9
130134231,2122,35637,20130306,10:25,REQP  ,10
130134287,2108,429103,20130306,10:50,AOD   ,10
130134362,2126,33468,20130306,11:25,IVPER ,11
130134420,2124,34556,20130306,12:00,IVPER ,12
130134488,2131,44964,20130306,12:30,REQEP ,12
130137075,2119,29044,20130306,14:00,ALARMI,14
130134750,2130,53882,20130306,14:24,REQEP ,14
130134759,2127,51319,20130306,14:27,IVPER ,14
130135080,2126,33468,20130306,17:04,EDP2  ,17
130135114,2135,41090,20130306,17:18,UNK   ,17
130135159,2116,248469,20130306,17:44,IVPER ,17
130135204,2121,26412,20130306,18:14,EDP2  ,18
130135661,2132,63549,20130306,19:00,INJOFF,19
130135319,2134,34374,20130306,19:16,IVPER ,19
130135469,2118,76958,20130306,19:23,INJOFF,19
130135415,2118,76958,20130306,20:13,IVPER ,20
130135439,2131,44964,20130306,20:30,REQP  ,20
130135482,2128,31671,20130306,21:09,EDP2  ,21
130135515,2215,47086,20130306,21:21,IVPER ,21
130135534,2118,76958,20130306,21:41,UNCONS,21
130136080,2131,44964,20130307,7:45,UNCONS,7
130136270,2215,47086,20130307,9:09,REQP  ,9
130136430,2121,26412,20130307,10:45,UNCONS,10
130136423,2124,34556,20130307,10:53,EDP2  ,10
130136448,2114,131324,20130307,11:00,INJOFF,11
130136458,2134,34374,20130307,11:18,UNCONS,11
130136492,2122,35637,20130307,11:40,SHOT  ,11
130136604,2108,429103,20130307,12:55,IVPER ,12
130136703,2127,51319,20130307,14:05,REQP  ,14
130136763,2210,122063,20130307,14:25,JUMPER,14
130136828,2116,248469,20130307,15:01,SDNDTH,15
130137239,2119,29044,20130307,19:08,DOGBIT,19
130137192,2135,41090,20130307,19:27,CARST ,19
130137538,2124,34556,20130307,23:00,UNK   ,23
130137740,2125,33654,20130308,1:54,UNK   ,1
130137824,2128,31671,20130308,3:32,IVPER ,3
130138631,2124,34556,20130308,8:19,INJOFF,8
130138307,2118,76958,20130308,8:55,INJOFF,8
130138371,2121,26412,20130308,11:20,EDP2  ,11
130138494,2127,51319,20130308,12:30,DISTRB,12
130138650,2119,29044,20130308,14:00,MVA   ,14
130139054,2129,88373,20130308,17:15,REQP  ,17
130139168,2136,40753,20130308,18:27,UNCONS,18
130139861,2124,34556,20130309,0:14,INJOFF,0
130139946,2128,31671,20130309,2:00,INJOFF,2
130139939,2215,47086,20130309,3:29,EDP2  ,3
130139993,2124,34556,20130309,4:50,SDNDTH,4
130140105,2131,44964,20130309,8:03,IVPER ,8
130140126,2116,248469,20130309,8:30,IVPER ,8
130140225,2111,167960,20130309,9:46,ABANRE,9
130140358,2122,35637,20130309,11:27,UNK   ,11
130140495,2127,51319,20130309,12:50,EDP2  ,12
130140729,2122,35637,20130309,14:54,EDP2  ,14
130140804,2131,44964,20130309,15:49,CARST ,15
130140994,2127,51319,20130309,16:24,IVPER ,16
130140894,2132,63549,20130309,16:40,NIDV  ,16
130142692,2129,88373,20130309,17:00,CARST ,17
130141022,2124,34556,20130309,17:35,INJOFF,17
130141512,2128,31671,20130309,21:54,CARST ,21
130141602,2119,29044,20130309,23:03,REMOVE,23
130141817,2115,81842,20130310,1:06,REQEP ,1
130142194,2135,41090,20130310,7:50,ALARMM,7
130142176,2130,53882,20130310,8:30,NIDV  ,8
130142338,2118,76958,20130310,10:30,INVCHD,10
130142568,2124,34556,20130310,13:19,CARST ,13
130142674,2132,63549,20130310,14:24,UNK   ,14
130142760,2128,31671,20130310,15:26,EDP2  ,15
130144222,2131,44964,20130310,16:00,ABRPT ,16
130142806,2128,31671,20130310,16:00,OVRDOS,16
130143032,2132,63549,20130310,17:40,DOGBIT,17
130143097,2121,26412,20130310,18:24,REQP  ,18
130143371,2127,51319,20130310,21:08,IVPER ,21
130144053,2129,88373,20130310,23:45,SDNDTH,23
130143686,2135,41090,20130311,0:50,EDP2  ,0
130143813,2122,35637,20130311,2:19,REQEP ,2
130143828,2124,34556,20130311,2:35,OVRDOS,2
130143946,2124,34556,20130311,6:06,EDP2  ,6
130144032,2125,33654,20130311,7:45,EDP2  ,7
130144077,2122,35637,20130311,8:07,EDP2  ,8
130144323,2210,122063,20130311,10:00,IVPER ,10
130144325,2136,40753,20130311,10:34,CARST ,10
130144369,2115,81842,20130311,10:51,UNK   ,10
130144555,2135,41090,20130311,12:24,IVPER ,12
130144961,2119,29044,20130311,15:42,EDP2  ,15
130145167,2119,29044,20130311,17:07,MVAINJ,17
130145546,2130,53882,20130311,18:30,INJOFF,18
130145595,2108,429103,20130311,18:30,UNCONS,18
130145430,2131,44964,20130311,19:05,UNCONS,19
130145565,2124,34556,20130311,20:11,EDP2  ,20
130145577,2130,53882,20130311,20:18,VICDOG,20
130145604,2132,63549,20130311,20:30,EDP2  ,20
130146020,2118,76958,20130312,1:14,UNK   ,1
130146127,2111,167960,20130312,3:08,IVPER ,3
130146162,2118,76958,20130312,3:50,UNCONS,3
130146193,2131,44964,20130312,5:31,REQEP ,5
130146401,2121,26412,20130312,8:35,EDP2  ,8
130146586,2129,88373,20130312,10:10,IVPER ,10
130146626,2130,53882,20130312,10:30,REQP  ,10
130165391,2125,33654,20130312,12:22,INJOFF,12
130146894,2210,122063,20130312,12:59,BURN1 ,12
130147057,2114,131324,20130312,14:13,REQEP ,14
130147103,2122,35637,20130312,14:35,EDP2  ,14
130147283,2127,51319,20130312,16:19,SEXOFF,16
130147754,2132,63549,20130312,19:57,ALARMI,19
130147972,2122,35637,20130312,22:02,EDP2  ,22
130148017,2114,131324,20130312,22:32,EDP2  ,22
130148314,2136,40753,20130313,4:47,IVPER ,4
130148509,2135,41090,20130313,8:24,REQEP ,8
130148715,2131,44964,20130313,10:07,SDNDTH,10
130148754,2114,131324,20130313,10:26,CD11  ,10
130148834,2113,56887,20130313,10:39,EDP2  ,10
130149018,2132,63549,20130313,12:26,UNK   ,12
130149206,2118,76958,20130313,13:46,REQEP ,13
130149251,2114,131324,20130313,14:06,REQEP ,14
130149645,2130,53882,20130313,16:50,UNCONS,16
130149727,2130,53882,20130313,17:26,UNCONS,17
130149901,2124,34556,20130313,18:35,ABIP  ,18
130149964,2115,81842,20130313,19:13,REQEP ,19
130150011,2134,34374,20130313,20:00,UNCONS,20
130150164,2119,29044,20130313,21:09,EDP2  ,21
130150327,2124,34556,20130313,22:43,UNCONS,22
130151962,2122,35637,20130313,23:50,INJOFF,23
130150592,2120,28454,20130314,2:38,IVPER ,2
130150912,2121,26412,20130314,9:01,NIDV  ,9
130151217,2128,31671,20130314,11:20,INJOFF,11
130151580,2131,44964,20130314,14:38,EDP2  ,14
130164027,2122,35637,20130314,15:30,IVPER ,15
130151731,2118,76958,20130314,16:21,REQEP ,16
130151828,2136,40753,20130314,16:48,SHOT  ,16
130151877,2116,248469,20130314,17:11,UNCONS,17
130151949,2124,34556,20130314,17:40,OVRDOS,17
130152063,2132,63549,20130314,18:33,REQEP ,18
130152275,2114,131324,20130314,20:30,IVPER ,20
130152291,2127,51319,20130314,20:46,EDP2  ,20
130152404,2121,26412,20130314,21:46,REQP  ,21
130152530,2127,51319,20130314,23:34,IVPER ,23
130154650,2125,33654,20130315,0:22,INJOFF,0
130152872,2171,54350,20130315,5:15,UNCONS,5
130152893,2124,34556,20130315,6:04,UNCONS,6
130152916,2128,31671,20130315,6:30,CARST ,6
130153167,2125,33654,20130315,9:33,EDP2  ,9
130153197,2127,51319,20130315,9:45,EDP2  ,9
130153284,2116,248469,20130315,10:35,EDP2  ,10
130153589,2114,131324,20130315,13:08,IVPER ,13
130153650,2119,29044,20130315,13:34,UNK   ,13
130153848,2134,34374,20130315,15:10,EDP2  ,15
130154049,2128,31671,20130315,16:45,ALARMI,16
130154141,2126,33468,20130315,17:26,EDP2  ,17
130154148,2125,33654,20130315,17:45,CONFPR,17
130154219,2136,40753,20130315,17:50,VICDOG,17
130154408,2126,33468,20130315,19:23,TRAUMA,19
130154486,2131,44964,20130315,20:01,CARST ,20
130154561,2115,81842,20130315,20:38,BEIP  ,20
130154591,2130,53882,20130315,20:56,CARST ,20
130154624,2129,88373,20130315,21:18,IVPER ,21
130154674,2127,51319,20130315,21:45,UNCONS,21
130154851,2135,41090,20130315,23:30,OVRDOS,23
130154865,2111,167960,20130315,23:35,UNCONS,23
130154943,2114,131324,20130316,0:13,IVPER ,0
130154957,2125,33654,20130316,0:15,EDP2  ,0
130155406,2115,81842,20130316,3:00,INJOFF,3
130155349,2118,76958,20130316,3:00,INJOFF,3
130155407,2115,81842,20130316,3:00,INJOFF,3
130155288,2125,33654,20130316,3:11,DISTRB,3
130155404,2128,31671,20130316,6:20,UNCONS,6
130155490,2129,88373,20130316,8:15,REQP  ,8
130155509,2121,26412,20130316,8:39,ALARMI,8
130155803,2122,35637,20130316,9:30,INJOFF,9
130161217,2124,34556,20130316,11:45,DOGBIT,11
130155003,2116,248469,20130316,12:41,REMOVE,12
130155955,2130,53882,20130316,13:28,EDP2  ,13
130156174,2113,56887,20130316,15:30,UNCONS,15
130156767,2118,76958,20130316,20:38,EDP2  ,20
130158976,2215,47086,20130317,1:00,UNK   ,1
130157273,2111,167960,20130317,1:05,UNCONS,1
130157554,2124,34556,20130317,4:30,IVPER ,4
